id,job_title,location,experience_level,education_level,salary
31959,Finance Officer,Surakarta,2,Sarjana,3250000
33127,Alkes Sales Officer Bali,Denpasar,2,Sarjana,3250000
34155,Finance Officer,Surakarta,2,Sarjana,3250000
441,Staf Admin,Jawa Timur,1,Sarjana,3250000
2294,Junior Bartender,Jakarta,1,Sarjana,3250000
2532,Technical Support - (Malang/Palembang),Malang,1,Sarjana,3250000
6097,General Admin Staff (Medan),Medan,1,Sarjana,3250000
7949,Rollout Engineer Daas,Jakarta,1,Sarjana,3250000
8448,Kepala Gudang Kumai,Kalimantan Tengah,1,Sarjana,3250000
10824,Foreman Ship Operation (Bau Bau / Pontianak),Pontianak,1,Sarjana,3250000
14765,Admin Logistik (Pengiriman),Surabaya,1,Sarjana,3250000
18003,Teknisi Mesin Sedotan,Jawa Timur,1,Sarjana,3250000
20672,Web Developer Instructor For Online Class,Tangerang,1,Sarjana,3250000
21156,Foreman Ship Operation (Bau Bau / Pontianak),Pontianak,1,Sarjana,3250000
22299,Junior Collection Field Fifgroup Cabang Mojokerto,Mojokerto,1,Sarjana,3250000
23053,Technical Support - Accounting Software (Yogyakarta),Yogyakarta,1,Sarjana,3250000
28278,Customer Service Officer (English Speaking) Pekalongan,Pekalongan,1,Sarjana,3250000
30359,Staff Collector Remedial - Jakarta Timur,Jakarta,1,Sarjana,3250000
31844,Technical Support - (Malang/Palembang),Malang,1,Sarjana,3250000
31972,Supervisor Produksi,Yogyakarta,1,Sarjana,3250000
32089,Sales Marketing,Pekalongan,1,Sarjana,3250000
32140,Admin Pembukuan,Pasuruan,1,Sarjana,3250000
32144,Master Teacher Education Consultant (Siswa),Yogyakarta,1,Sarjana,3250000
33131,Admin Accounting,Jakarta,1,Sarjana,3250000
33632,Arsitek,Denpasar,1,Sarjana,3250000
33668,Admin Fulfiilment,Cikarang,1,Sarjana,3250000
33860,Hse Staff,Semarang,1,Sarjana,3250000
34087,Teknisi Elektronika,Medan,1,Sarjana,3250000
34420,Drafter Mep,Semarang,1,Sarjana,3250000
34727,Sales Executive (Jambi),Jambi,1,Sarjana,3250000
11069,Operation & Insurance Staff - Belitung,Belitung,0,Sarjana,3250000
25799,Web Designer/Graphic Designer,Jakarta,0,Sarjana,3250000
28369,Marketing Officer (Jambi),Jambi,0,Sarjana,3250000
34120,Paid Internship - Supply Chain Management Htsi (6 Months),Jakarta,0,Sarjana,3250000
34463,Junior Technical Account Executive,Jakarta,0,Sarjana,3250000
34391,"Admin Gudang Inventory - Kendal, Jawa Tengah",Semarang,2,Sarjana,3240000
10894,Teknisi Jaringan,Papua,1,Sarjana,3235160
11122,Teknisi Jaringan,Papua,1,Sarjana,3235160
10034,"Retail Sales Representative (Luwuk, Toli-Toli, Poso)",Poso,1,Sarjana,3217850
14049,Purchasing,Banjarmasin,2,Sarjana,3200000
13807,E-Commerce Staff,Badung,1,Sarjana,3200000
16119,Marketing Support,Badung,1,Sarjana,3200000
30938,Sales Promotion,Yogyakarta,1,Sarjana,3200000
29046,Administrasi,Surabaya,3,Sarjana,3150000
33848,Graphic Designer,Denpasar,2,Magister,3150000
23655,Cinema Supervisor - Batu,Batu,1,Sarjana,3110000
6283,Admin Staff - Denpasar,Denpasar,2,Sarjana,3105000
12971,Admin Staff - Manado,Manado,2,Sarjana,3105000
18728,Admin Staff - Padang,Padang,2,Sarjana,3105000
21324,Admin Staff - Tangerang,Tangerang,2,Sarjana,3105000
22825,Staff Maintenance,Cirebon,2,Sarjana,3105000
11259,Sales Representative ( Semarang - Bandung ),Semarang,1,Sarjana,3105000
34686,Sales Representative ( Semarang ),Semarang,1,Sarjana,3105000
7602,Marketing Perusahaan (Sales Representative),Jakarta,3,Sarjana,3100000
14298,Staff Ppic Malang - Jatim,Malang,3,Sarjana,3100000
14853,Marketing Perusahaan (Sales Representative),Jakarta,3,Sarjana,3100000
17653,Marketing Perusahaan (Sales Representative),Jakarta,3,Sarjana,3100000
32763,Teknisi (Lampung),Lampung,2,Sarjana,3100000
22776,"Admin Hr Support Staff (Jombang, Nganjuk, Kediri, Malang)",Jawa Timur,1,Sarjana,3100000
11443,Management Trainee,Semarang,0,Sarjana,3100000
31862,Sales Executive (Solo & Yogyakarta),Surakarta,2,Sarjana,3050000
32363,Sales Executive (Solo & Yogyakarta),Surakarta,2,Sarjana,3050000
22638,Sales Area Bandung,Bandung,1,Sarjana,3050000
13430,Bancassurance Specialist - Malang,Banyuwangi,0,Sarjana,3050000
17491,Nutritionist,Jepara,1,Sarjana,3040000
32817,Quality Control Staff,Jepara,0,Sarjana,3040000
33043,Customer Relation & Social Media Officer,Pekanbaru,2,Sarjana,3025000
3573,Asisten Apoteker,Semarang,0,Sarjana,3005020
7111,Sales - Bahan Bangunan Distributor,Denpasar,5,Magister,3000000
14473,Loker Agent Sales Marketing Untuk Perumahan Di Batam,Batam,5,Sarjana,3000000
5847,Admin Cashier,Medan,3,Sarjana,3000000
25530,Sales & Marketing,Banten,3,Sarjana,3000000
5011,Field Collector Area Solo,Surakarta,2,Sarjana,3000000
5490,Hr Ga,Sleman,2,Sarjana,3000000
5994,Logistics Staff,Pontianak,2,Sarjana,3000000
11246,Sales Mesin Packaging & Pengolahan Makanan (Cirebon),Cirebon,2,Sarjana,3000000
12559,License & Permit,Pandeglang,2,Sarjana,3000000
12933,Digital Marketing Wilayah Cirebon,Jawa Barat,2,Sarjana,3000000
13092,Hrga Admin,Yogyakarta,2,Sarjana,3000000
13343,Staff Merchandiser (Md Garment Industries),Jepara,2,Sarjana,3000000
19501,Spv Hrga,Kediri,2,Sarjana,3000000
20018,Admin Keuangan,Palembang,2,Sarjana,3000000
20486,Sales Canvas/Mds,Bali,2,Sarjana,3000000
21425,Admin Import,Malang,2,Sarjana,3000000
21501,Staff Finance,Malang,2,Sarjana,3000000
25371,Warehouse Admin Delivery,Semarang,2,Sarjana,3000000
27002,Service Engineer,Medan,2,Sarjana,3000000
30625,"Administrasi Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember.)",Jawa Barat,2,Sarjana,3000000
32101,"Administrasi Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember.)",Jawa Barat,2,Sarjana,3000000
33272,Desainer Grafis,Medan,2,Sarjana,3000000
33660,"Administrasi Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember.)",Jawa Barat,2,Sarjana,3000000
33684,"Head Of Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,3000000
33966,Human Capital Generalist & General Affairs,Yogyakarta,2,Sarjana,3000000
34078,"Head Of Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,3000000
34416,"Head Of Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,3000000
1029,Personal Assistant Direktur,Bandung,1,Sarjana,3000000
3109,Spg Spb,Surabaya,1,Sarjana,3000000
4972,Staf Rekam Medis,Semarang,1,Sarjana,3000000
6388,Sales Executive,Jakarta,1,Sarjana,3000000
6664,Bidan Pelaksana,Depok,1,Sarjana,3000000
7416,Sales To,Jakarta,1,Sarjana,3000000
8226,Finance Officer,Bandung,1,Sarjana,3000000
8619,Staff Marketing,Pontianak,1,Sarjana,3000000
9450,Sales Executive,Jakarta,1,Sarjana,3000000
10220,Copywriter (Product),Malang,1,Sarjana,3000000
13013,Admin Accounting,Surabaya,1,Sarjana,3000000
13843,Customer Relationship Management (Crm),Malang,1,Sarjana,3000000
13849,Staff Marketing,Pontianak,1,Sarjana,3000000
14649,Perawat Medis,Depok,1,Sarjana,3000000
15923,Staff Marketing,Tangerang,1,Sarjana,3000000
16537,Spg Spb,Surabaya,1,Sarjana,3000000
16729,Sales Executive,Jakarta,1,Sarjana,3000000
17403,Ecommerce,Medan,1,Sarjana,3000000
17479,Admin (Domisili Tegal - Jawa Tengah),Tegal,1,Sarjana,3000000
18161,Asisten Apoteker,Depok,1,Sarjana,3000000
19494,Sales To,Jakarta,1,Sarjana,3000000
21886,Software Tester,Jawa Tengah,1,Sarjana,3000000
23048,Sales To,Jakarta,1,Sarjana,3000000
23512,Staff Marketing,Pontianak,1,Sarjana,3000000
27271,Staf Rekam Medis,Semarang,1,Sarjana,3000000
27742,Staff Marketing,Pontianak,1,Sarjana,3000000
28037,Staff Marketing,Pontianak,1,Sarjana,3000000
28495,Customer Service,Banten,1,Sarjana,3000000
28624,Spg Spb,Surabaya,1,Sarjana,3000000
28748,Sales To,Jakarta,1,Sarjana,3000000
30271,Staff Marketing,Pontianak,1,Sarjana,3000000
31930,Personal Assistant For Vlog,Surabaya,1,Sarjana,3000000
32031,Marketing Officer,Medan,1,Sarjana,3000000
32184,Software Tester,Jawa Tengah,1,Sarjana,3000000
32305,Spg Spb,Surabaya,1,Sarjana,3000000
32331,Sales To,Jakarta,1,Sarjana,3000000
32486,Sales Executive,Jakarta,1,Sarjana,3000000
32524,Sales Executive,Jakarta,1,Sarjana,3000000
32688,Sales To,Jakarta,1,Sarjana,3000000
33145,Eksternal Marketing,Depok,1,Sarjana,3000000
33170,Staf Rekam Medis,Semarang,1,Sarjana,3000000
33257,Sales Kanvasing,Jawa Barat,1,Sarjana,3000000
33306,Staf Rekam Medis,Semarang,1,Sarjana,3000000
33475,Staff Finance Controller,Brebes,1,Sarjana,3000000
33605,Sales Executive,Jakarta,1,Sarjana,3000000
33703,Spg Spb,Surabaya,1,Sarjana,3000000
33766,Public Relation,Malang,1,Sarjana,3000000
33836,Staff Marketing,Pontianak,1,Sarjana,3000000
34671,Digital Marketing,Jawa Timur,1,Sarjana,3000000
1349,Sales Counter - Semarang (Area Jawa Tengah),Jawa Tengah,0,Sarjana,3000000
5193,Community Officer,Jawa Tengah,0,Sarjana,3000000
5997,Sales Force Marketing Dana Tunai Cabang Bandung 3 Kopo,Jawa Barat,0,Sarjana,3000000
7481,Marketing Officer (Yogyakarta),Yogyakarta,0,Sarjana,3000000
9525,Teknisi Instalasi,Jakarta,0,Sarjana,3000000
16886,Perawat Medis,Depok,0,Sarjana,3000000
17214,Community Officer,Jawa Tengah,0,Sarjana,3000000
21054,Graphic Designer,Jakarta,0,Sarjana,3000000
21209,Sales Counter (Spg/Spb) Denpasar,Bali,0,Sarjana,3000000
22546,Business Development - Bekasi/Cikarang/Depok,Bekasi,0,Sarjana,3000000
31707,Community Officer,Jawa Tengah,0,Sarjana,3000000
32754,Creative Graphic Design (Internship),Jakarta,0,Sarjana,3000000
33972,Civil Engineering,Bekasi,0,Sarjana,3000000
34663,Sales Counter (Spg/Spb) Pangkal Pinang,Sumatera Selatan,0,Sarjana,3000000
8596,Sales Medan,Medan,2,Sarjana,2999320
19097,Bancassurance Specialist ? Makassar,Maluku,2,Sarjana,2975000
26024,Bancassurance Specialist ? Makassar,Maluku,2,Sarjana,2975000
34227,Bancassurance Specialist ? Makassar,Maluku,2,Sarjana,2975000
33183,Bancassurance Specialist ? Palembang,Palembang,1,Sarjana,2975000
16354,Bancassurance Specialist - Yogyakarta,Banjarnegara,0,Sarjana,2975000
25612,Bancassurance Specialist - Yogyakarta,Banjarnegara,0,Sarjana,2975000
30848,Bancassurance Specialist ? Papua,Papua,0,Sarjana,2975000
31588,Bancassurance Specialist ? Papua,Papua,0,Sarjana,2975000
33571,Bancassurance Specialist ? Manado,Sulawesi Tengah,0,Sarjana,2975000
33715,Bancassurance Specialist ? Manado,Sulawesi Tengah,0,Sarjana,2975000
34259,Bancassurance Specialist ? Manado,Sulawesi Tengah,0,Sarjana,2975000
25408,Property Consultant (Sales),Jakarta,1,Sarjana,2950000
32518,Sales Executive Foomee Lampung,Lampung,1,Sarjana,2928590
32109,Sales Supervisor,Sleman,5,Sarjana,2900000
18357,Desain Grafis,Makassar,1,Sarjana,2900000
20307,Admin Online,Jakarta,0,Sarjana,2900000
20430,Sales Marketing,Bali,5,Sarjana,2880000
2578,Financial Advisor - Area Kalimantan Utara (Tarakan Yos Sudarso & Simpang Tiga),Kalimantan Utara,2,Sarjana,2880000
2754,Financial Advisor - Pontianak (Area Ketapang Dan Sambas),Pontianak,2,Sarjana,2880000
5676,Financial Advisor - Area Medan,Medan,2,Sarjana,2880000
8412,Financial Advisor - Area Pekanbaru,Pekanbaru,2,Sarjana,2880000
21035,Financial Advisor - Palangkaraya,Palangkaraya,2,Sarjana,2880000
24955,Financial Advisor - Balikpapan,Balikpapan,2,Sarjana,2880000
30489,Financial Advisor -  Area Maluku Utara,Maluku Utara,2,Sarjana,2880000
1878,Staff Gudang/Logistik,Palembang,1,Sarjana,2880000
13413,Sales Staff Di Yogyakarta,Yogyakarta,0,Sarjana,2880000
2787,Financial Advisor - Area Jakarta Selatan Tebet,Jakarta,2,Sarjana,2875000
3311,Financial Advisor - Mataram,Mataram,2,Sarjana,2875000
4477,Financial Advisor - Samarinda (Cabang Tenggarong),Samarinda,2,Sarjana,2875000
6678,Financial Advisor - Jakarta Pusat,Jakarta,2,Sarjana,2875000
6984,Financial Advisor - Banjarmasin,Banjarmasin,2,Sarjana,2875000
7824,Sales Yogyakarta (Frozen Food),Bantul,2,Sarjana,2875000
7853,Financial Advisor (Bancassurance) - Seluruh Area Batam,Batam,2,Sarjana,2875000
9256,Financial Advisor - Samarinda,Samarinda,2,Sarjana,2875000
13075,Financial Advisor - Jakarta Timur,Jakarta,2,Sarjana,2875000
13163,Financial Advisor - Area Depok,Depok,2,Sarjana,2875000
16037,Financial Advisor - Manado,Manado,2,Sarjana,2875000
16273,Financial Advisor - Badung Kuta,Badung,2,Sarjana,2875000
17042,"Financial Advisor Area Pangkal Pinang, Koba, Toboali",Pangkal Pinang,2,Sarjana,2875000
20337,"Financial Advisor - Tanjung Priok, Sunter, Ancol, Pluit Dan Sekitarnya",Jakarta,2,Sarjana,2875000
26330,Financial Advisor Area Bengkulu,Bengkulu,2,Sarjana,2875000
26705,Financial Advisor - Jember,Jember,2,Sarjana,2875000
26726,Financial Advisor - Kupang,Kupang,2,Sarjana,2875000
27493,Financial Advisor Area Padang,Padang,2,Sarjana,2875000
29185,Financial Advisor - Area Jakarta Selatan (Fatmawati),Jakarta,2,Sarjana,2875000
29593,Financial Advisor - Area Bogor,Bogor,2,Sarjana,2875000
30608,Financial Advisor - Area Palu,Palu,2,Sarjana,2875000
31834,Financial Advisor - Dumai,Dumai,2,Sarjana,2875000
31893,"Financial Advisor - Denpasar (Singaraja, Seririt, Ubud Dan Amlapura)",Denpasar,2,Sarjana,2875000
31918,Financial Advisor - Area Jakarta Selatan Plaza Mandiri,Jakarta,2,Sarjana,2875000
32463,Financial Advisor - Area Jakarta Selatan Plaza Mandiri,Jakarta,2,Sarjana,2875000
32679,Financial Advisor  Area Tasikmalaya,Tasikmalaya,2,Sarjana,2875000
32770,Financial Advisor - Area Jakarta Selatan (Pondok Indah),Jakarta,2,Sarjana,2875000
33216,"Financial Advisor - Area Jakarta Selatan (Falatehan, Melawai, Blok M)",Jakarta,2,Sarjana,2875000
33832,Financial Advisor - Area Jakarta Selatan (Sudirman),Jakarta,2,Sarjana,2875000
29660,Finacial Advisor - Purwokerto,Purwokerto,2,Sarjana,2850000
32578,Staff Piutang,Malang,2,Sarjana,2850000
32945,Financial Advisor - Bandar Lampung,Lampung,2,Sarjana,2850000
34296,Staff Akuntansi,Malang,2,Sarjana,2850000
5434,Sales Executive / Pramuniaga - Cabang Antasari Lampung,Bandar Lampung,1,Sarjana,2850000
12956,Administrasi Penjualan,Bandung,1,Sarjana,2850000
16901,Customer Service Officer (English Speaking) Kupang,Kupang,1,Sarjana,2850000
33977,Funding Card Officer (Jawa Tengah),Semarang,0,Sarjana,2850000
23542,Financial Advisor -  Area Maluku,Maluku,2,Sarjana,2829000
33537,Financial Advisor -  Area Maluku,Maluku,2,Sarjana,2829000
16391,Tele Sales Officer - Asuransi Jiwa & Kesehatan,Jakarta,1,Sarjana,2825000
33353,Tele Sales Officer - Asuransi Kendaraan,Jakarta,0,Sarjana,2825000
19215,Staff Recruitment & Development,Semarang,2,Sarjana,2800000
303,Field Collector Area Palembang,Palembang,2,Sarjana,2760000
16205,Financial Advisor Area Palembang,Palembang,2,Sarjana,2760000
20611,Financial Advisor - Area Jambi,Jambi,2,Sarjana,2760000
29926,Administrator Penjualan,Makassar,2,Sarjana,2760000
31494,Field Collector Area Manado,Manado,2,Sarjana,2760000
32774,Staff Collector Remedial - Jember,Jember,1,Sarjana,2760000
34169,Staff Collector Remedial - Tasikmalaya,Tasikmalaya,1,Sarjana,2760000
2851,Admin,Sidoarjo,2,Sarjana,2750000
11945,Staff Purchasing,Semarang,2,Sarjana,2750000
17707,Admin Cabang Medan,Medan,2,Sarjana,2750000
19715,Staff Purchasing,Yogyakarta,2,Sarjana,2750000
20473,Admin Proyek,Medan,2,Sarjana,2750000
24552,Staff Exim,Semarang,2,Sarjana,2750000
728,Admin Gudang,Jawa Timur,1,Sarjana,2750000
4682,Marketing Development Officer,Jawa Barat,1,Sarjana,2750000
5241,Teknisi Jaringan (Penempatan Yogyakarta),Yogyakarta,1,Sarjana,2750000
7078,Admin Data,Jakarta,1,Sarjana,2750000
12430,English Teacher (Bandung Kota Baru Parahyangan),Bandung,1,Sarjana,2750000
13293,General Affair,Pekalongan,1,Sarjana,2750000
17140,Marketing Officer - Tuban,Tuban,1,Sarjana,2750000
19531,Marketing Development Officer,Jawa Barat,1,Sarjana,2750000
25455,Marketing Officer - Palembang,Palembang,1,Sarjana,2750000
31571,"Admin (Penjualan, Keuangan, Pembelian, Penagihan)",Jawa Timur,1,Sarjana,2750000
32526,Marketing Development Officer,Jawa Barat,1,Sarjana,2750000
32687,Junior Android Developer,Sleman,1,Sarjana,2750000
32875,Mekanik Kendaraan Dan Alat Berat,Kotawaringin Timur,1,Sarjana,2750000
32968,Admin Logistik,Surabaya,1,Sarjana,2750000
33345,Marketing Officer - Ciputat,Tangerang,1,Sarjana,2750000
33381,Guru Tahfidz,Tasikmalaya,1,Sarjana,2750000
33416,Math Teacher (Bandung Kota Baru Parahyangan),Bandung,1,Sarjana,2750000
33682,Supervisor,Jawa Tengah,1,Sarjana,2750000
34685,Admin Project (Jatim),Sidoarjo,1,Sarjana,2750000
33087,Marketing Officer (Pontianak),Pontianak,0,Sarjana,2750000
7777,Hr&ga Representative (Pandeglang - Lebak- Cikedal),Pandeglang,1,Sarjana,2700000
27988,Sales Area Kupang-Sumbawa,Kuta,1,Sarjana,2700000
27906,Admin Counter,Medan,1,Sarjana,2650000
32434,Staff Operasional,Bekasi,1,Sarjana,2650000
32744,Konsultan Kesehatan - Semarang,Semarang,0,Sarjana,2650000
4355,Field Collector Area Semarang,Semarang,2,Sarjana,2640000
1195,Collector - Palembang,Palembang,2,Sarjana,2600000
13153,Call Center Agent,Sleman,1,Sarjana,2600000
25857,Marketing Officer - Jember,Jember,1,Sarjana,2600000
29951,Call Center Perbankan - Jogja,Sleman,1,Sarjana,2600000
32583,Sales Representative,Jakarta,1,Sarjana,2600000
34286,Hr&ga Representative (Panimbang Malimping),Banten,1,Sarjana,2600000
8666,Bancassurance Specialist - Denpasar,Bali,0,Sarjana,2600000
9493,Bancassurance Specialist - Sukorejo,Pasuruan,0,Sarjana,2600000
17856,Bancassurance Specialist - Denpasar,Bali,0,Sarjana,2600000
23306,Bancassurance Specialist - Semarang,Kudus,0,Sarjana,2600000
29828,Bancassurance Specialist - Denpasar,Bali,0,Sarjana,2600000
34523,Accounting & Tax,Yogyakarta,3,Sarjana,2550000
32528,Sales Representative ( Kantor Cabang Semarang),Semarang,2,Sarjana,2550000
34304,Personal Assistant Administration,Surakarta,1,Sarjana,2550000
33523,Field Collection Jember,Banyuwangi,0,Sarjana,2550000
32006,Sales Representative Bandung,Bandung,3,Sarjana,2500000
436,Merchandiser (Md) - Baturaja,Sumatera Selatan,1,Sarjana,2500000
14361,Merchandiser (Md)  - Sumatra Selatan,Jambi,1,Sarjana,2500000
23029,Merchandiser (Md)  - Sumatra Selatan,Jambi,1,Sarjana,2500000
27416,Editor,Bali,1,Sarjana,2500000
31858,Architects / Engineering Drafter,Jepara,1,Sarjana,2500000
31883,Merchandiser (Md)  - Sumatra Selatan,Jambi,1,Sarjana,2500000
34020,Field Collector - Area Gorontalo,Gorontalo,1,Sarjana,2500000
15326,Legal Intern,Jakarta,0,Sarjana,2500000
32803,Koordinator Administrasi,Pasuruan,3,Sarjana,2419500
32431,Sales Representative Cibinong,Cibinong,3,Sarjana,2400000
10466,Staff Accounting,Yogyakarta,2,Sarjana,2400000
14250,"Warehouse Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,2400000
27603,"Warehouse Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,2400000
30124,Cinema Supervisor - Kupang,Kupang,2,Sarjana,2400000
32161,"Warehouse Staff Stock Point (Sukabumi, Purwakarta, Purwokerto, Solo, Kediri Dan Jember)",Jawa Barat,2,Sarjana,2400000
3554,Staff Rekruitmen Penempatan Semarang,Semarang,1,Sarjana,2400000
13863,Hse - Support Function,Sleman,1,Sarjana,2400000
25922,Programmer,Jember,1,Sarjana,2400000
27357,It Support,Jawa Barat,1,Sarjana,2400000
28463,Engineer On Site (Penempatan Pati),Semarang,1,Sarjana,2400000
31855,Staff Collector Remedial - Solo,Jawa Tengah,1,Sarjana,2400000
10294,Marketing Officer (Cirebon),Cirebon,0,Sarjana,2400000
14574,Sales (Daging Ayam),Jawa Timur,0,Sarjana,2400000
19142,Junior Remedial Field Jepara,Jepara,0,Sarjana,2400000
19871,Technical Support (Pendamping Operasi),Surabaya,0,Sarjana,2400000
33293,Designer Digital Marketing,Malang,0,Sarjana,2400000
25518,Marketing Officer - Garut,Jawa Barat,1,Sarjana,2350000
32461,It Staff,Yogyakarta,1,Sarjana,2350000
23115,Management Trainee,Sleman,0,Sarjana,2350000
31937,Senior Sales Representatives - Yogyakarta,Yogyakarta,1,Sarjana,2326980
7338,Field Collector - Jambi,Jambi,1,Sarjana,2300000
16752,Hse Staff,Jawa Tengah,1,Sarjana,2300000
27141,Staff Programmer Pengembangan Core,Malang,1,Sarjana,2280000
26942,Accounting & Tax Staff,Sleman,2,Sarjana,2250000
14259,Staff Accounting,Malang,1,Sarjana,2250000
15448,Telemarketing,Yogyakarta,1,Sarjana,2250000
22155,Telemarketing,Yogyakarta,1,Sarjana,2250000
22812,Assistant Cook,Bandung,1,Sarjana,2250000
27763,Sales Motoris - Bandung,Bandung,1,Sarjana,2250000
31939,Field Collector - Area Manado Bitung Minahasa,Bitung,1,Sarjana,2250000
32360,Content Creator,Madiun,1,Sarjana,2250000
33620,Marketing Officer - Kediri,Kediri,1,Sarjana,2250000
34016,Payroll Administration Internship,Jakarta,1,Sarjana,2250000
1014,Wall Street English Indonesia Internship Program,Jakarta,0,Sarjana,2250000
5425,Data Analyst Staff (Internship),Jakarta,0,Sarjana,2250000
8117,Admin Collection - Purwokerto,Purwokerto,0,Sarjana,2250000
16439,Data Science Analyst (Internship),Jakarta,0,Sarjana,2250000
17041,Telemarketing,Palembang,0,Sarjana,2250000
24730,Graphic Design Internship,Jakarta,0,Sarjana,2250000
24757,Customer Service - Cirebon,Cirebon,0,Sarjana,2250000
8266,Sales Counter (Spg/Spb) Gorontalo,Gorontalo,1,Sarjana,2185000
26064,Programer Support,Malang,0,Sarjana,2185000
1651,Staff Videografer Dan Editing,Kediri,1,Sarjana,2160000
20270,Finance Accounting Staff (Cirebon),Cirebon,1,Sarjana,2160000
21845,Drafter,Jakarta,0,Sarjana,2160000
34490,Credit Support,Medan,0,Sarjana,2160000
